"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of signal transduction","GO:0009966","false","0.03778692726304736","1.422658422371405","3010","91","29","21031","BDNF,PCDH11Y,BMPR1B,SERPINE2,PRKCA,NTRK2,NOX4,PRKCB,PRKD1,ARFGEF3,ADGRV1,SIK3,CNTN6,SIK2,HOMER1,PEX5L,VGLL4,SORBS1,PLCB1,PTPRE,NRP1,ITPR1,FSTL4,TESPA1,DLC1,DMD,NRG1,RIT2,LAMA2"
"GO:BP","enzyme-linked receptor protein signaling pathway","GO:0007167","false","0.03846889183773083","1.4148903241088429","967","91","15","21031","BDNF,BMPR1B,NTRK2,ACVR1C,PRKCB,PRKD1,AHI1,SIK2,SORBS1,PLCB1,SHC3,PTPRE,NRP1,FSTL4,NRG1"
"GO:BP","brain development","GO:0007420","false","0.039218633293740326","1.4065075448683628","736","91","13","21031","SERPINE2,NTRK2,BMERB1,CTNNA2,AHI1,PLXNA4,PLCB1,MEIS2,NRP1,DSCAML1,DLC1,DMD,CNTN4"
"GO:BP","cranial nerve structural organization","GO:0021604","true","0.039907148714971044","1.398949300569529","12","91","3","21031","PLXNA4,NRP1,DMD"
"GO:BP","calcium ion transport","GO:0006816","true","0.04528674696514788","1.3440288744114497","436","91","10","21031","SLC24A2,SLC8A1,PRKCB,PRKD1,CACNB2,HOMER1,PLCB1,ITPR1,DMD,SCN1A"
"GO:BP","animal organ development","GO:0048513","false","0.04546117048629468","1.34235938671059","3039","91","29","21031","BMPR1B,SERPINE2,SLC8A1,NTRK2,NOX4,BMERB1,PRKCB,CTNNA2,PPARGC1A,NELL1,ADGRV1,AHI1,SIK3,PLXNA4,HOMER1,VGLL4,PLCB1,TRPS1,MEIS2,NRP1,DSCAML1,DLC1,KAZN,DMD,SDK1,CNTN4,NRG1,LAMA2,SGCZ"
"GO:CC","cell junction","GO:0030054","true","8.750176312286417e-16","15.057983196042642","2230","93","42","22097","BDNF,SORCS3,SV2C,CBLN2,SERPINE2,SLC8A1,NTRK2,NOX4,PRKCB,CTNNA2,PRKD1,CDH20,CABP1,GABRG2,PDE7B,AHI1,PLXNA4,CNTN6,ZNF804A,CACNB2,HOMER1,SYNJ2,SORBS1,PLCB1,DTNA,NRP1,ITPR1,DSCAML1,GRIK4,MAGI3,DLC1,KAZN,DMD,KCND2,CDH18,SCN1A,CDH9,SDK1,NRG1,RIT2,LAMA2,LRRC4C"
"GO:CC","synapse","GO:0045202","false","5.253012147561762e-12","11.279591594892125","1468","93","31","22097","BDNF,SORCS3,SV2C,CBLN2,SERPINE2,SLC8A1,NTRK2,PRKCB,CABP1,GABRG2,PDE7B,PLXNA4,CNTN6,ZNF804A,CACNB2,HOMER1,SYNJ2,PLCB1,DTNA,NRP1,ITPR1,DSCAML1,GRIK4,DMD,KCND2,CDH9,SDK1,NRG1,RIT2,LAMA2,LRRC4C"
"GO:CC","cell periphery","GO:0071944","true","1.198817449427534e-7","6.921246944292511","6228","93","55","22097","NKAIN3,SORCS3,PCDH11Y,SV2C,BMPR1B,LRP1B,SLC24A2,SERPINE2,ANO4,SLC8A1,PRKCA,COL24A1,NTRK2,NOX4,ACVR1C,PRKCB,CTNNA2,PRKD1,CDH20,CABP1,ADGRV1,GABRG2,PLXNA4,CNTN6,ZNF804A,CACNB2,HOMER1,HSD17B12,SYNJ2,SORBS1,DTNA,SHC3,PTPRE,NRP1,ITPR1,DSCAML1,PCDH7,GRIK4,MAGI3,DLC1,KAZN,DMD,NTM,KCND2,CDH18,SPOCK3,SCN1A,CDH9,SDK1,CNTN4,NRG1,RIT2,LAMA2,LRRC4C,SGCZ"
"GO:CC","plasma membrane","GO:0005886","false","8.944230558666755e-7","6.048457014347392","5742","93","51","22097","NKAIN3,SORCS3,PCDH11Y,SV2C,BMPR1B,LRP1B,SLC24A2,ANO4,SLC8A1,PRKCA,NTRK2,NOX4,ACVR1C,PRKCB,CTNNA2,PRKD1,CDH20,CABP1,ADGRV1,GABRG2,PLXNA4,CNTN6,ZNF804A,CACNB2,HOMER1,SYNJ2,SORBS1,DTNA,SHC3,PTPRE,NRP1,ITPR1,DSCAML1,PCDH7,GRIK4,MAGI3,DLC1,KAZN,DMD,NTM,KCND2,CDH18,SCN1A,CDH9,SDK1,CNTN4,NRG1,RIT2,LAMA2,LRRC4C,SGCZ"
"GO:CC","postsynapse","GO:0098794","false","0.000003499429504598579","5.456002750849583","650","93","16","22097","SORCS3,SLC8A1,NTRK2,CABP1,GABRG2,ZNF804A,HOMER1,PLCB1,NRP1,ITPR1,GRIK4,DMD,KCND2,CDH9,LAMA2,LRRC4C"
"GO:CC","membrane","GO:0016020","false","0.000006546788223038988","5.1839717075052425","9864","93","68","22097","NKAIN3,SORCS3,ADGRL2,PCDH11Y,SV2C,BMPR1B,LRP1B,SLC24A2,ANO4,SLC8A1,PRKCA,CDC14B,NTRK2,PAM,VPS8,NOX4,ACVR1C,PRKCB,CTNNA2,HHAT,PRKD1,SLC35F3,SORCS1,ARFGEF3,CDH20,CABP1,ADGRV1,GABRG2,PLXNA4,CNTN6,SIK2,ZNF804A,CACNB2,HOMER1,PEX5L,HSD17B12,SYNJ2,SORBS1,PLCB1,DTNA,SHC3,PTPRE,TMTC1,NRP1,ITPR1,DSCAML1,PCDH7,TESPA1,GRIK4,MAGI3,PCSK2,DLC1,KAZN,DMD,NTM,KCND2,VSNL1,CDH18,SCN1A,CDH9,SDK1,CNTN4,NRG1,MGAT4C,RIT2,LAMA2,LRRC4C,SGCZ"
"GO:CC","neuron projection","GO:0043005","true","0.000007063854187003555","5.150958274101118","1334","93","22","22097","BDNF,BMPR1B,SLC8A1,NTRK2,PRKCB,CTNNA2,ADGRV1,GABRG2,CNTN6,ZNF804A,HOMER1,BRINP3,DTNA,NRP1,DSCAML1,PCSK2,DMD,KCND2,SCN1A,CNTN4,RIT2,LAMA2"
"GO:CC","axon","GO:0030424","false","0.000027535494992055706","4.560107112014144","656","93","15","22097","BDNF,SLC8A1,NTRK2,PRKCB,CTNNA2,GABRG2,CNTN6,ZNF804A,HOMER1,DTNA,NRP1,DSCAML1,DMD,SCN1A,CNTN4"
"GO:CC","plasma membrane protein complex","GO:0098797","false","0.00008776097270924113","4.056698571851818","718","93","15","22097","BMPR1B,PRKCA,NOX4,ACVR1C,CTNNA2,CDH20,CACNB2,SORBS1,GRIK4,DMD,KCND2,CDH18,SCN1A,CDH9,SGCZ"
"GO:CC","anchoring junction","GO:0070161","false","0.0003121171734190055","3.505682334776133","905","93","16","22097","SLC8A1,NOX4,CTNNA2,PRKD1,CDH20,AHI1,SORBS1,NRP1,MAGI3,DLC1,KAZN,DMD,KCND2,CDH18,SCN1A,CDH9"
"GO:CC","cell projection","GO:0042995","false","0.000315147861779297","3.5014856351371373","2389","93","27","22097","BDNF,PCDH11Y,BMPR1B,SLC8A1,PRKCA,NTRK2,PRKCB,CTNNA2,ADGRV1,GABRG2,AHI1,CNTN6,ZNF804A,HOMER1,BRINP3,SYNJ2,DTNA,NRP1,DSCAML1,PCSK2,DLC1,DMD,KCND2,SCN1A,CNTN4,RIT2,LAMA2"
"GO:CC","asymmetric synapse","GO:0032279","false","0.00041625282685038394","3.3806428041009893","334","93","10","22097","SORCS3,SLC8A1,NTRK2,CABP1,PLXNA4,HOMER1,ITPR1,GRIK4,DMD,LRRC4C"
"GO:CC","plasma membrane bounded cell projection","GO:0120025","false","0.00043968569606341295","3.356857662699091","2277","93","26","22097","BDNF,PCDH11Y,BMPR1B,SLC8A1,PRKCA,NTRK2,PRKCB,CTNNA2,ADGRV1,GABRG2,AHI1,CNTN6,ZNF804A,HOMER1,BRINP3,DTNA,NRP1,DSCAML1,PCSK2,DLC1,DMD,KCND2,SCN1A,CNTN4,RIT2,LAMA2"
"GO:CC","postsynaptic specialization","GO:0099572","false","0.0005712534322037208","3.243171177587023","346","93","10","22097","SORCS3,SLC8A1,NTRK2,CABP1,HOMER1,ITPR1,GRIK4,DMD,KCND2,LRRC4C"
"GO:CC","sarcolemma","GO:0042383","false","0.0006389665185755698","3.1945218979900094","141","93","7","22097","SLC8A1,CACNB2,DTNA,DMD,SCN1A,LAMA2,SGCZ"
"GO:CC","neuron to neuron synapse","GO:0098984","false","0.0009423172617479208","3.025802853227364","366","93","10","22097","SORCS3,SLC8A1,NTRK2,CABP1,PLXNA4,HOMER1,ITPR1,GRIK4,DMD,LRRC4C"
"GO:CC","presynapse","GO:0098793","false","0.0012421107471724303","2.905839680534931","564","93","12","22097","BDNF,SV2C,SLC8A1,NTRK2,PRKCB,CNTN6,ZNF804A,CACNB2,SYNJ2,GRIK4,DMD,CDH9"
"GO:CC","postsynaptic density","GO:0014069","false","0.0022650491818100456","2.6449223635598385","318","93","9","22097","SORCS3,SLC8A1,NTRK2,CABP1,HOMER1,ITPR1,GRIK4,DMD,LRRC4C"
"GO:CC","catenin complex","GO:0016342","false","0.0024366066091741105","2.6132145821225627","31","93","4","22097","CTNNA2,CDH20,CDH18,CDH9"
"GO:CC","cell-cell junction","GO:0005911","false","0.003328946523828048","2.4776931812905927","519","93","11","22097","SLC8A1,CTNNA2,PRKD1,CDH20,AHI1,SORBS1,MAGI3,KAZN,CDH18,SCN1A,CDH9"
"GO:CC","dendritic tree","GO:0097447","false","0.003440787674423393","2.46334212617923","624","93","12","22097","BDNF,BMPR1B,SLC8A1,NTRK2,GABRG2,ZNF804A,HOMER1,BRINP3,PCSK2,KCND2,RIT2,LAMA2"
"GO:CC","somatodendritic compartment","GO:0036477","false","0.0034442965279304918","2.4628994661323573","848","93","14","22097","BDNF,BMPR1B,SLC8A1,NTRK2,GABRG2,ZNF804A,HOMER1,BRINP3,PCSK2,DMD,KCND2,SCN1A,RIT2,LAMA2"
"GO:CC","membrane protein complex","GO:0098796","false","0.005415487573299911","2.2663624363865624","1401","93","18","22097","BMPR1B,PRKCA,VPS8,NOX4,ACVR1C,CTNNA2,CDH20,GABRG2,CACNB2,HSD17B12,SORBS1,GRIK4,DMD,KCND2,CDH18,SCN1A,CDH9,SGCZ"
"GO:CC","postsynaptic membrane","GO:0045211","false","0.006590859109619752","2.181057972014612","278","93","8","22097","SORCS3,GABRG2,NRP1,GRIK4,DMD,KCND2,CDH9,LRRC4C"
"GO:CC","synaptic membrane","GO:0097060","false","0.013534211835628805","1.868567030281641","399","93","9","22097","SORCS3,GABRG2,CNTN6,NRP1,GRIK4,DMD,KCND2,CDH9,LRRC4C"
"GO:CC","dendrite","GO:0030425","false","0.017426355620073605","1.7587934275531927","622","93","11","22097","BDNF,BMPR1B,SLC8A1,NTRK2,GABRG2,ZNF804A,HOMER1,BRINP3,PCSK2,KCND2,LAMA2"
"GO:CC","receptor complex","GO:0043235","true","0.020251196340393556","1.693549315724154","523","93","10","22097","BMPR1B,LRP1B,NTRK2,ACVR1C,ADGRV1,GABRG2,PLXNA4,PEX5L,NRP1,GRIK4"
"GO:CC","glutamatergic synapse","GO:0098978","false","0.021580696910663576","1.6659345346499335","424","93","9","22097","SORCS3,CBLN2,PLXNA4,HOMER1,PLCB1,NRP1,KCND2,NRG1,LRRC4C"
"GO:CC","cytosolic region","GO:0099522","true","0.022445889722378418","1.648863175120378","20","93","3","22097","PRKCB,HOMER1,PLCB1"
"GO:CC","cell body","GO:0044297","true","0.038198932628855486","1.4179487721635413","565","93","10","22097","BMPR1B,SLC8A1,ZNF804A,HOMER1,BRINP3,PCSK2,DMD,KCND2,SCN1A,RIT2"
"GO:CC","adherens junction","GO:0005912","false","0.04152700768920162","1.3816693617118738","188","93","6","22097","CTNNA2,CDH20,AHI1,SORBS1,CDH18,CDH9"
"KEGG","Arrhythmogenic right ventricular cardiomyopathy","KEGG:05412","false","0.0003220585003520829","3.4920652336691167","84","44","6","8484","SLC8A1,CTNNA2,CACNB2,DTNA,DMD,LAMA2"
"KEGG","Glutamatergic synapse","KEGG:04724","false","0.001978160828618979","2.703738402252325","115","44","6","8484","PRKCA,PRKCB,HOMER1,PLCB1,ITPR1,GRIK4"
"KEGG","Hypertrophic cardiomyopathy","KEGG:05410","false","0.010532101543497518","1.977484962368091","97","44","5","8484","SLC8A1,CACNB2,DTNA,DMD,LAMA2"
"KEGG","Phosphatidylinositol signaling system","KEGG:04070","false","0.010532101543497518","1.977484962368091","97","44","5","8484","PRKCA,PRKCB,SYNJ2,PLCB1,ITPR1"
"KEGG","Aldosterone synthesis and secretion","KEGG:04925","false","0.011055861108304282","1.9564074258559043","98","44","5","8484","PRKCA,PRKCB,PRKD1,PLCB1,ITPR1"
"KEGG","Endocrine and other factor-regulated calcium reabsorption","KEGG:04961","false","0.012002785384567716","1.9207179592209482","53","44","4","8484","SLC8A1,PRKCA,PRKCB,PLCB1"
"KEGG","Dilated cardiomyopathy","KEGG:05414","false","0.013353431283605038","1.8744071241076004","102","44","5","8484","SLC8A1,CACNB2,DTNA,DMD,LAMA2"
"KEGG","Long-term depression","KEGG:04730","false","0.0182383954833057","1.7390133712377216","59","44","4","8484","PRKCA,PRKCB,PLCB1,ITPR1"
"KEGG","Serotonergic synapse","KEGG:04726","false","0.020698625281081438","1.6840584976670587","112","44","5","8484","PRKCA,PRKCB,PLCB1,ITPR1,KCND2"
"KEGG","GnRH secretion","KEGG:04929","false","0.024986563775009664","1.602293465208572","64","44","4","8484","PRKCA,PRKCB,PLCB1,ITPR1"
"KEGG","Growth hormone synthesis, secretion and action","KEGG:04935","false","0.028516246311893725","1.5449076426813693","120","44","5","8484","PRKCA,PRKCB,PLCB1,SHC3,ITPR1"
"KEGG","Long-term potentiation","KEGG:04720","false","0.029803715152436887","1.5257295960030792","67","44","4","8484","PRKCA,PRKCB,PLCB1,ITPR1"
"KEGG","Dopaminergic synapse","KEGG:04728","false","0.04269200371471138","1.3696534614569804","131","44","5","8484","PRKCA,PRKCB,PLCB1,ITPR1,SCN1A"
"KEGG","Thyroid hormone synthesis","KEGG:04918","false","0.04585944736660963","1.3385711830792166","75","44","4","8484","PRKCA,PRKCB,PLCB1,ITPR1"
"KEGG","Gastric acid secretion","KEGG:04971","false","0.048225386802677246","1.316724280312494","76","44","4","8484","PRKCA,PRKCB,PLCB1,ITPR1"
"REAC","Signaling by Receptor Tyrosine Kinases","REAC:R-HSA-9006934","false","0.003573860204226643","2.446862439440998","505","57","12","10842","BDNF,PRKCA,COL24A1,NTRK2,PRKCB,GABRG2,SHC3,NRP1,ITPR1,NRG1,RIT2,LAMA2"
"REAC","BDNF activates NTRK2 (TRKB) signaling","REAC:R-HSA-9024909","false","0.010209453576261844","1.9909975013180548","2","57","2","10842","BDNF,NTRK2"
"REAC","VEGFR2 mediated cell proliferation","REAC:R-HSA-5218921","false","0.027631933841051195","1.5585887196036572","16","57","3","10842","PRKCA,PRKCB,ITPR1"
"REAC","Muscle contraction","REAC:R-HSA-397014","false","0.03270626363230216","1.48536906689788","203","57","7","10842","SLC8A1,CACNB2,SORBS1,ITPR1,DMD,KCND2,SCN1A"
"WP","Fragile X syndrome","WP:WP4549","false","0.00003140483432971814","4.503003493292515","121","45","8","8286","BDNF,PRKCA,NTRK2,GABRG2,HOMER1,PLCB1,ITPR1,KCND2"
"WP","Hippo signaling regulation pathways","WP:WP4540","false","0.00011446832497346216","3.941314672209204","98","45","7","8286","PRKCA,NTRK2,PRKCB,CDH20,PLCB1,CDH18,CDH9"
"WP","Arrhythmogenic right ventricular cardiomyopathy","WP:WP2118","false","0.006401939250256473","2.1936884513108446","74","45","5","8286","SLC8A1,CTNNA2,CACNB2,DMD,LAMA2"
"WP","Affected pathways in Duchenne muscular dystrophy","WP:WP5356","false","0.006401939250256473","2.1936884513108446","74","45","5","8286","NOX4,CACNB2,DTNA,ITPR1,DMD"
"WP","ADHD and autism ASD linked metabolic pathways and SNP","WP:WP5420","false","0.010142073715971563","1.993873237179653","341","45","9","8286","PRKCA,NOX4,PRKCB,GABRG2,CNTN6,HOMER1,SCN1A,CNTN4,RIT2"
"WP","G protein signaling pathways","WP:WP35","false","0.015528755934186384","1.8088633358078063","89","45","5","8286","PRKCA,PRKCB,PRKD1,PDE7B,ITPR1"
"WP","Hippocampal synaptogenesis and neurogenesis","WP:WP5231","false","0.03907144023097452","1.408140579744332","24","45","3","8286","BDNF,PRKCA,PPARGC1A"
"TF","Factor: ZBTB14; motif: SSCCGCGCACNS; match class: 1","TF:M12461_1","false","0.0028554339062593537","2.5443278878469773","522","95","13","20045","SORCS3,SLC8A1,NTRK2,ACVR1C,HHAT,CCSER1,CABP1,ADGRV1,PLXNA4,SORBS1,MEIS2,FSTL4,CNTN4"
"TF","Factor: MAZ; motif: GGGGGAGGGGGNGRGRRRGNRG; match class: 1","TF:M09984_1","false","0.015447205161142718","1.8111500853582954","5755","95","48","20045","BDNF,NKAIN3,SORCS3,SV2C,CBLN2,PSME4,SLC8A1,PRKCA,COL24A1,NTRK2,EML6,HIVEP2,ACVR1C,BMERB1,PRKCB,CTNNA2,PRKD1,CCSER1,ADGRV1,SIK3,PLXNA4,SIK2,ZNF804A,CACNB2,HOMER1,BRINP3,SYNJ2,VGLL4,PLCB1,DTNA,TRPS1,MEIS2,TMTC1,NRP1,ITPR1,MAML2,DSCAML1,PCDH7,TESPA1,GRIK4,MAGI3,DLC1,VSNL1,SPOCK3,SCN1A,CNTN4,NRG1,LRRC4C"
"HPA","cerebellum; synaptic glomeruli - core[≥Medium]","HPA:0091062","false","0.015623502654251845","1.8062215944739066","228","50","7","11019","BDNF,SV2C,PRKCA,CACNB2,HOMER1,NTM,KCND2"
"CORUM","FARP2-NRP1-PlexinA4 complex","CORUM:5649","false","0.02490323783217316","1.6037441837785875","3","16","2","3383","PLXNA4,NRP1"
"HP","Generalized cerebral atrophy/hypoplasia","HP:0007058","false","0.016988754679172054","1.7698384549029171","11","22","3","4958","ADGRV1,GABRG2,SCN1A"
"HP","Atypical absence status epilepticus","HP:0011151","false","0.04631134549149676","1.334312601190431","15","22","3","4958","ADGRV1,GABRG2,SCN1A"
